Romanian,Greek,0.186
Greek,Marathi,0.186
Greek,Romanian,0.186
Hindi,Greek_Calabria,0.186
Uzbek,Finnish,0.189
Malagasy,Turkish,0.189
Uzbek,Malagasy,0.189
Lak,Welsh,0.189
Archi,Welsh,0.189
Malagasy,Kirghiz,0.189
Udmurt,Yukaghir,0.189
Turkish,Malagasy,0.189
Malagasy,Kazakh,0.189
Kazakh,Marathi,0.189
Marathi,Turkish,0.189
Marathi,Kirghiz,0.189
Marathi,Kazakh,0.189
Irish,Lak,0.189
Turkish,Hindi,0.189
Turkish,Marathi,0.189
Kazakh,Hindi,0.189
Irish,Archi,0.189
Welsh,Archi,0.189
Lak,Irish,0.189
Kirghiz,Marathi,0.189
Malagasy,Uzbek,0.189
Kirghiz,Hindi,0.189
Hindi,Turkish,0.189
Welsh,Lak,0.189
Hindi,Kazakh,0.189
Hindi,Kirghiz,0.189
Kazakh,Malagasy,0.189
Archi,Irish,0.189
Icelandic,French,0.189
French,Icelandic,0.189
Finnish,Uzbek,0.189
Kirghiz,Malagasy,0.189
Yukaghir,Udmurt,0.189
Bulgarian,Marathi,0.19
Tamil,Pashto,0.19
Russian,Arabic,0.19
Slovenian,Marathi,0.19
Russian,Marathi,0.19
Marathi,Slovenian,0.19
Serbo-Croatian,Marathi,0.19
Arabic,Slovenian,0.19
Arabic,Polish,0.19
Arabic,Russian,0.19
Marathi,Serbo-Croatian,0.19
Marathi,Bulgarian,0.19
Marathi,Polish,0.19
Telugu,Pashto,0.19
Marathi,Russian,0.19
Pashto,Tamil,0.19
Polish,Marathi,0.19
Serbo-Croatian,Arabic,0.19
Polish,Arabic,0.19
Arabic,Serbo-Croatian,0.19
Pashto,Telugu,0.19
Slovenian,Arabic,0.19
Korean,Spanish,0.192
Spanish,Korean,0.192
Uzbek,Hungarian,0.194
Hindi,Uzbek,0.194
Uzbek,Marathi,0.194
Kazakh,Archi,0.194
Kazakh,Lak,0.194
Uzbek,Hindi,0.194
Marathi,Uzbek,0.194
Marathi,Udmurt,0.194
Lak,Turkish,0.194
Kirghiz,Lak,0.194
Kirghiz,Archi,0.194
Estonian,Khanty,0.194
Archi,Kazakh,0.194
Lak,Kirghiz,0.194
Hungarian,Uzbek,0.194
Archi,Kirghiz,0.194
Turkish,Archi,0.194
Khanty,Estonian,0.194
Archi,Turkish,0.194
Turkish,Lak,0.194
Udmurt,Marathi,0.194
Lak,Kazakh,0.194
Hebrew,Polish,0.195
German,Marathi,0.195
Marathi,Afrikaans,0.195
Irish,Hindi,0.195
Icelandic,Marathi,0.195
English,Marathi,0.195
Afrikaans,Marathi,0.195
Hebrew,Russian,0.195
Marathi,German,0.195
Marathi,English,0.195
Hebrew,Slovenian,0.195
Slovenian,Hebrew,0.195
Hindi,Irish,0.195
Serbo-Croatian,Hebrew,0.195
Bulgarian,Tamil,0.195
Bulgarian,Telugu,0.195
Russian,Hebrew,0.195
Hindi,Welsh,0.195
Hebrew,Serbo-Croatian,0.195
Marathi,Icelandic,0.195
Tamil,Bulgarian,0.195
Telugu,Bulgarian,0.195
Welsh,Hindi,0.195
Polish,Hebrew,0.195
Spanish,Welsh,0.196
French,Bulgarian,0.196
Irish,Spanish,0.196
Irish,Portuguese,0.196
Calabrese_Northern,Irish,0.196
Irish,Calabrese_Northern,0.196
Welsh,Calabrese_Northern,0.196
Calabrese_Northern,Welsh,0.196
Portuguese,Irish,0.196
Portuguese,Welsh,0.196
Welsh,Portuguese,0.196
Welsh,Spanish,0.196
Bulgarian,French,0.196
Spanish,Irish,0.196
French,Korean,0.2
Turkish,Estonian,0.2
Buryat,Marathi,0.2
French,Slovenian,0.2
Slovenian,French,0.2
French,Serbo-Croatian,0.2
Irish,Estonian,0.2
Marathi,Basque_Western,0.2
Marathi,Buryat,0.2
Irish,Arabic,0.2
Buryat,Hindi,0.2
Estonian,Irish,0.2
Estonian,Kazakh,0.2
French,Russian,0.2
Estonian,Welsh,0.2
Welsh,Estonian,0.2
Arabic,Welsh,0.2
Basque_Western,Marathi,0.2
Pashto,Basque_Western,0.2
Kazakh,Estonian,0.2
Basque_Central,Japanese,0.2
Estonian,Kirghiz,0.2
Japanese,Basque_Central,0.2
Japanese,Basque_Western,0.2
Korean,French,0.2
Calabrese_Northern,Marathi,0.2
Serbo-Croatian,French,0.2
Basque_Western,Pashto,0.2
Basque_Western,Japanese,0.2
Polish,French,0.2
Kirghiz,Estonian,0.2
Hindi,Buryat,0.2
Arabic,Irish,0.2
French,Polish,0.2
Russian,French,0.2
Estonian,Turkish,0.2
Welsh,Arabic,0.2
Marathi,Calabrese_Northern,0.2
Siciliano,Hebrew,0.204
Hebrew,Siciliano,0.204
Slovenian,Lak,0.205
Finnish,Yakut,0.205
Slovenian,Archi,0.205
English,Estonian,0.205
Afrikaans,Telugu,0.205
Estonian,Afrikaans,0.205
Lak,Russian,0.205
Telugu,English,0.205
English,Telugu,0.205
English,Tamil,0.205
Icelandic,Tamil,0.205
Icelandic,Telugu,0.205
Lak,Slovenian,0.205
Mari,Malagasy,0.205
Afrikaans,Tamil,0.205
Estonian,English,0.205
Lak,Polish,0.205
Telugu,Afrikaans,0.205
Basque_Central,Afrikaans,0.205
Telugu,German,0.205
Telugu,Icelandic,0.205
Tamil,Icelandic,0.205
Tamil,German,0.205
Tamil,Afrikaans,0.205
Tamil,English,0.205
Yakut,Finnish,0.205
Afrikaans,Basque_Central,0.205
Afrikaans,Estonian,0.205
Russian,Archi,0.205
Russian,Lak,0.205
Polish,Lak,0.205
Polish,Archi,0.205
Malagasy,Mari,0.205
Archi,Slovenian,0.205
Archi,Russian,0.205
Archi,Serbo-Croatian,0.205
German,Telugu,0.205
Archi,Polish,0.205
Lak,Serbo-Croatian,0.205
German,Tamil,0.205
Serbo-Croatian,Lak,0.205
Serbo-Croatian,Archi,0.205
Uzbek,Telugu,0.206
Uzbek,Archi,0.206
Tamil,Uzbek,0.206
Lak,Uzbek,0.206
Uzbek,Lak,0.206
Uzbek,Tamil,0.206
Archi,Uzbek,0.206
Telugu,Uzbek,0.206
Faroese,Korean,0.208
Danish,Korean,0.208
Bulgarian,Korean,0.208
English,Korean,0.208
Dutch,Korean,0.208
Norwegian,Korean,0.208
Korean,Dutch,0.208
Korean,Afrikaans,0.208
Korean,Danish,0.208
Korean,Faroese,0.208
Korean,Norwegian,0.208
Korean,Bulgarian,0.208
Afrikaans,Korean,0.208
Korean,English,0.208
Marathi,Greek_Calabria,0.209
Greek_Calabria,Marathi,0.209
Yukaghir,Yakut,0.211
Malagasy,Khanty,0.211
Even_1,Finnish,0.211
Even_1,Khanty,0.211
Even_2,Khanty,0.211
Tamil,Hebrew,0.211
Even_2,Finnish,0.211
Yakut,Yukaghir,0.211
Khanty,Even_1,0.211
Khanty,Even_2,0.211
Evenki,Finnish,0.211
Khanty,Evenki,0.211
Khanty,Malagasy,0.211
Evenki,Khanty,0.211
Hebrew,Telugu,0.211
Hebrew,Tamil,0.211
Telugu,Hebrew,0.211
Finnish,Even_1,0.211
Finnish,Even_2,0.211
Finnish,Evenki,0.211
Arabic,Romanian,0.212
Basque_Central,Udmurt,0.212
Romanian,Hebrew,0.212
Icelandic,Hebrew,0.212
Romanian,Arabic,0.212
Estonian,Uzbek,0.212
Hebrew,Icelandic,0.212
Uzbek,Estonian,0.212
Hebrew,Romanian,0.212
Udmurt,Basque_Central,0.212
Serbo-Croatian,Estonian,0.214
Italian,Welsh,0.214
Hebrew,Bulgarian,0.214
Estonian,Russian,0.214
Polish,Estonian,0.214
Slovenian,Estonian,0.214
Bulgarian,Hebrew,0.214
Estonian,Polish,0.214
Estonian,Slovenian,0.214
Irish,Italian,0.214
Estonian,Serbo-Croatian,0.214
Welsh,Italian,0.214
Russian,Estonian,0.214
Italian,Irish,0.214
Lak,Buryat,0.216
Yakut,Marathi,0.216
Buryat,Lak,0.216
Buryat,Archi,0.216
Even_2,Hindi,0.216
Hindi,Yakut,0.216
Yakut,Hindi,0.216
Hindi,Evenki,0.216
Even_2,Hungarian,0.216
Hindi,Even_2,0.216
Hindi,Even_1,0.216
Even_2,Marathi,0.216
Lak,Mari,0.216
Hebrew,Danish,0.216
Estonian,Buryat,0.216
Mari,Archi,0.216
Marathi,Even_1,0.216
Mari,Lak,0.216
Marathi,Even_2,0.216
Marathi,Yakut,0.216
Evenki,Marathi,0.216
Hungarian,Evenki,0.216
Yukaghir,Mari,0.216
Hebrew,English,0.216
Hungarian,Even_2,0.216
Evenki,Hindi,0.216
Evenki,Hungarian,0.216
Buryat,Estonian,0.216
Yakut,Malagasy,0.216
Mari,Yukaghir,0.216
Even_1,Hindi,0.216
Even_1,Hungarian,0.216
Hebrew,Norwegian,0.216
Hebrew,Faroese,0.216
Hungarian,Even_1,0.216
Even_1,Marathi,0.216
Marathi,Evenki,0.216
Archi,Buryat,0.216
Norwegian,Hebrew,0.216
English,Hebrew,0.216
Faroese,Hebrew,0.216
Malagasy,Yakut,0.216
Archi,Mari,0.216
Danish,Hebrew,0.216
Romanian,Welsh,0.218
Romanian,Irish,0.218
Irish,Romanian,0.218
Welsh,Romanian,0.218
Polish,Tamil,0.22
Telugu,Siciliano,0.22
Siciliano,Telugu,0.22
Tamil,Russian,0.22
Tamil,Polish,0.22
Tamil,Slovenian,0.22
Tamil,Serbo-Croatian,0.22
Irish,Marathi,0.22
Marathi,Irish,0.22
Tamil,Italian,0.22
Tamil,Siciliano,0.22
Marathi,Welsh,0.22
Pashto,Hebrew,0.22
Pashto,Arabic,0.22
Slovenian,Telugu,0.22
Telugu,Italian,0.22
French,Hebrew,0.22
Slovenian,Tamil,0.22
Serbo-Croatian,Tamil,0.22
Serbo-Croatian,Telugu,0.22
Polish,Telugu,0.22
Russian,Telugu,0.22
Welsh,Marathi,0.22
Italian,Tamil,0.22
Italian,Telugu,0.22
Hebrew,French,0.22
Hebrew,Pashto,0.22
Telugu,Serbo-Croatian,0.22
Telugu,Slovenian,0.22
Russian,Tamil,0.22
Telugu,Russian,0.22
Siciliano,Tamil,0.22
Telugu,Polish,0.22
Arabic,Pashto,0.22
Faroese,Archi,0.222
Lak,Dutch,0.222
Yakut,Archi,0.222
Faroese,Lak,0.222
Marathi,Mari,0.222
Lak,Yakut,0.222
Korean,Pashto,0.222
Norwegian,Lak,0.222
Hindi,Udmurt,0.222
Archi,Icelandic,0.222
Archi,German,0.222
Marathi,Japanese,0.222
Hindi,Korean,0.222
Basque_Central,Yukaghir,0.222
Lak,Icelandic,0.222
Udmurt,Hindi,0.222
Udmurt,Tamil,0.222
Udmurt,Telugu,0.222
Archi,Faroese,0.222
Italian,Arabic,0.222
Basque_Central,Estonian,0.222
Archi,Danish,0.222
Danish,Archi,0.222
Pashto,Korean,0.222
Norwegian,Archi,0.222
Lak,German,0.222
Lak,Danish,0.222
Japanese,Marathi,0.222
Tamil,Udmurt,0.222
Archi,Yakut,0.222
Lak,Faroese,0.222
Estonian,Basque_Central,0.222
Lak,Norwegian,0.222
Archi,Dutch,0.222
Mari,Marathi,0.222
Arabic,Italian,0.222
German,Lak,0.222
Yakut,Lak,0.222
Yukaghir,Basque_Central,0.222
Telugu,Udmurt,0.222
Icelandic,Archi,0.222
Korean,Hindi,0.222
Dutch,Lak,0.222
Icelandic,Lak,0.222
Danish,Lak,0.222
Dutch,Archi,0.222
German,Archi,0.222
Archi,Norwegian,0.222
Greek_Cypriot,Arabic,0.224
Greek,Arabic,0.224
Arabic,Greek_Cypriot,0.224
Arabic,Greek,0.224
Basque_Central,Pashto,0.225
Telugu,Portuguese,0.225
Telugu,Spanish,0.225
Tamil,Romanian,0.225
Tamil,Portuguese,0.225
Tamil,Spanish,0.225
Pashto,Basque_Central,0.225
Portuguese,Tamil,0.225
Portuguese,Telugu,0.225
Romanian,Tamil,0.225
Basque_Western,Hindi,0.225
Hindi,Basque_Western,0.225
Marathi,Basque_Central,0.225
Basque_Central,Marathi,0.225
Telugu,Romanian,0.225
Romanian,Telugu,0.225
Spanish,Tamil,0.225
Spanish,Telugu,0.225
Greek_Calabria,Hebrew,0.226
Greek_Calabria,Arabic,0.226
Arabic,Greek_Calabria,0.226
Hebrew,Greek_Calabria,0.226
Basque_Central,English,0.227
Basque_Western,Afrikaans,0.227
Dutch,Basque_Central,0.227
Cantonese,Marathi,0.227
English,Basque_Central,0.227
Basque_Central,Dutch,0.227
Afrikaans,Basque_Western,0.227
Marathi,Mandarin,0.227
Marathi,Cantonese,0.227
Mandarin,Marathi,0.227
Kazakh,Telugu,0.229
Turkish,Telugu,0.229
Turkish,Tamil,0.229
Telugu,Kirghiz,0.229
Telugu,Turkish,0.229
Khanty,Lak,0.229
Tamil,Turkish,0.229
Tamil,Kirghiz,0.229
Kazakh,Tamil,0.229
Telugu,Kazakh,0.229
Khanty,Archi,0.229
Kirghiz,Tamil,0.229
Spanish,Basque_Central,0.229
Estonian,Yakut,0.229
Tamil,Kazakh,0.229
Archi,Khanty,0.229
Yakut,Estonian,0.229
Basque_Central,Spanish,0.229
Lak,Khanty,0.229
Kirghiz,Telugu,0.229
Pashto,Finnish,0.231
Irish,Telugu,0.231
Tamil,Irish,0.231
Finnish,Pashto,0.231
Tamil,Welsh,0.231
Udmurt,Malagasy,0.231
Norwegian,Estonian,0.231
Arabic,Icelandic,0.231
Telugu,Yukaghir,0.231
Malagasy,Udmurt,0.231
Estonian,Dutch,0.231
Siciliano,Korean,0.231
Estonian,German,0.231
Spanish,Japanese,0.231
Estonian,Faroese,0.231
Tamil,Yukaghir,0.231
Tamil,Basque_Western,0.231
Icelandic,Estonian,0.231
Telugu,Basque_Western,0.231
Hindi,Hebrew,0.231
Hindi,Arabic,0.231
Estonian,Arabic,0.231
Dutch,Estonian,0.231
Italian,Korean,0.231
Danish,Estonian,0.231
Icelandic,Arabic,0.231
Estonian,Hindi,0.231
Telugu,Irish,0.231
Telugu,Welsh,0.231
Estonian,Norwegian,0.231
Estonian,Icelandic,0.231
Hindi,Estonian,0.231
Irish,Tamil,0.231
Estonian,Danish,0.231
Hebrew,German,0.231
Hebrew,Hindi,0.231
Korean,Siciliano,0.231
Yukaghir,Tamil,0.231
German,Estonian,0.231
Hebrew,Dutch,0.231
Faroese,Estonian,0.231
Korean,Italian,0.231
Portuguese,Korean,0.231
Arabic,Hindi,0.231
Basque_Western,Tamil,0.231
German,Hebrew,0.231
Dutch,Hebrew,0.231
Arabic,Estonian,0.231
Japanese,Spanish,0.231
Basque_Western,Telugu,0.231
Yukaghir,Telugu,0.231
Korean,Portuguese,0.231
Welsh,Telugu,0.231
Welsh,Tamil,0.231
Basque_Western,Udmurt,0.235
Uzbek,Polish,0.235
Even_2,Estonian,0.235
Arabic,Danish,0.235
English,Arabic,0.235
Polish,Uzbek,0.235
Uzbek,Russian,0.235
Basque_Central,Finnish,0.235
Afrikaans,Hebrew,0.235
Estonian,Evenki,0.235
Norwegian,Arabic,0.235
Estonian,Even_2,0.235
Arabic,English,0.235
Russian,Uzbek,0.235
Hebrew,Afrikaans,0.235
Arabic,Norwegian,0.235
Even_1,Estonian,0.235
Arabic,Faroese,0.235
Uzbek,Slovenian,0.235
Evenki,Estonian,0.235
Finnish,Basque_Central,0.235
Estonian,Even_1,0.235
Danish,Arabic,0.235
Slovenian,Uzbek,0.235
Serbo-Croatian,Uzbek,0.235
Udmurt,Basque_Western,0.235
Faroese,Arabic,0.235
Uzbek,Serbo-Croatian,0.235
Lak,Estonian,0.237
Estonian,Hebrew,0.237
Archi,Estonian,0.237
Greek_Cypriot,Archi,0.237
Buryat,Hungarian,0.237
Archi,Greek_Cypriot,0.237
Malagasy,Finnish,0.237
Lak,Greek,0.237
Even_1,Yukaghir,0.237
Greek_Cypriot,Lak,0.237
Yukaghir,Even_1,0.237
Even_2,Yukaghir,0.237
Hebrew,Estonian,0.237
Finnish,Malagasy,0.237
Yukaghir,Evenki,0.237
Estonian,Lak,0.237
Lak,Greek_Cypriot,0.237
Evenki,Yukaghir,0.237
Greek,Archi,0.237
Archi,Greek,0.237
Greek,Lak,0.237
Hungarian,Buryat,0.237
Estonian,Archi,0.237
Yukaghir,Even_2,0.237
Korean,Basque_Western,0.24
Korean,Basque_Central,0.24
French,Japanese,0.24
Greek_Cypriot,Korean,0.24
Greek,Korean,0.24
Basque_Western,Korean,0.24
Basque_Central,Korean,0.24
Japanese,French,0.24
Korean,Greek_Cypriot,0.24
Korean,Greek,0.24
Arabic,Siciliano,0.241
Siciliano,Arabic,0.241
Mari,Basque_Central,0.242
Basque_Central,Mari,0.242
Slovenian,Mari,0.243
Basque_Western,Estonian,0.243
Yukaghir,Finnish,0.243
Udmurt,Archi,0.243
Polish,Mari,0.243
Lak,Greek_Calabria,0.243
Basque_Western,Yukaghir,0.243
Turkish,Pashto,0.243
Pashto,Turkish,0.243
Greek_Calabria,Lak,0.243
Finnish,Yukaghir,0.243
Greek_Calabria,Archi,0.243
Malagasy,Evenki,0.243
Malagasy,Even_2,0.243
Pashto,Kazakh,0.243
Pashto,Kirghiz,0.243
Udmurt,Lak,0.243
Mari,Serbo-Croatian,0.243
Even_2,Malagasy,0.243
Archi,Udmurt,0.243
Evenki,Malagasy,0.243
Archi,Bulgarian,0.243
Kazakh,Pashto,0.243
Even_1,Malagasy,0.243
Russian,Mari,0.243
Archi,Greek_Calabria,0.243
Lak,Udmurt,0.243
Mari,Slovenian,0.243
Malagasy,Even_1,0.243
Mari,Polish,0.243
Yukaghir,Basque_Western,0.243
Lak,Bulgarian,0.243
Estonian,Basque_Western,0.243
Bulgarian,Lak,0.243
Bulgarian,Archi,0.243
Kirghiz,Pashto,0.243
Mari,Russian,0.243
Serbo-Croatian,Mari,0.243
Tamil,Calabrese_Northern,0.244
Tamil,French,0.244
Basque_Western,Bulgarian,0.244
Telugu,French,0.244
Telugu,Calabrese_Northern,0.244
Estonian,Pashto,0.244
Calabrese_Northern,Telugu,0.244
French,Tamil,0.244
Calabrese_Northern,Tamil,0.244
French,Telugu,0.244
Bulgarian,Basque_Western,0.244
Pashto,Estonian,0.244
Portuguese,Hebrew,0.245
Hebrew,Portuguese,0.245
Yukaghir,Marathi,0.25
Mandarin,French,0.25
Marathi,Yukaghir,0.25
Japanese,Danish,0.25
Pashto,Buryat,0.25
Kazakh,Greek,0.25
Telugu,Mari,0.25
Yukaghir,Hindi,0.25
Japanese,Faroese,0.25
Japanese,Norwegian,0.25
Japanese,Afrikaans,0.25
Portuguese,Basque_Central,0.25
English,Japanese,0.25
Japanese,Dutch,0.25
Estonian,Bulgarian,0.25
Japanese,Bulgarian,0.25
Basque_Central,Hindi,0.25
Korean,Slovenian,0.25
Korean,Serbo-Croatian,0.25
Afrikaans,Japanese,0.25
French,Mandarin,0.25
Polish,Korean,0.25
Serbo-Croatian,Finnish,0.25
Udmurt,Pashto,0.25
Udmurt,Welsh,0.25
Serbo-Croatian,Korean,0.25
Danish,Japanese,0.25
Japanese,English,0.25
Greek_Cypriot,Kirghiz,0.25
Greek_Cypriot,Turkish,0.25
German,Arabic,0.25
Russian,Korean,0.25
Welsh,Hungarian,0.25
Dutch,Japanese,0.25
Korean,Polish,0.25
Welsh,Udmurt,0.25
Basque_Western,English,0.25
Basque_Western,Dutch,0.25
Spanish,Basque_Western,0.25
Dutch,Basque_Western,0.25
Turkish,Greek,0.25
Turkish,Greek_Cypriot,0.25
Lak,Hebrew,0.25
Kazakh,Greek_Cypriot,0.25
Russian,Finnish,0.25
Hebrew,Archi,0.25
Hebrew,Lak,0.25
English,Basque_Western,0.25
Faroese,Japanese,0.25
Basque_Western,Arabic,0.25
Hungarian,Irish,0.25
Hungarian,Welsh,0.25
Slovenian,Finnish,0.25
Dutch,Arabic,0.25
Buryat,Pashto,0.25
Greek_Cypriot,Kazakh,0.25
Slovenian,Korean,0.25
Udmurt,Irish,0.25
Cantonese,French,0.25
Arabic,German,0.25
Arabic,Basque_Western,0.25
Greek,Kirghiz,0.25
Archi,Hebrew,0.25
Bulgarian,Japanese,0.25
Kirghiz,Greek_Cypriot,0.25
Hindi,Basque_Central,0.25
Polish,Finnish,0.25
Finnish,Slovenian,0.25
French,Cantonese,0.25
Mari,Hindi,0.25
Bulgarian,Estonian,0.25
Finnish,Russian,0.25
Tamil,Mari,0.25
Finnish,Polish,0.25
Mari,Tamil,0.25
Kirghiz,Greek,0.25
Basque_Western,Spanish,0.25
Mari,Telugu,0.25
Greek,Turkish,0.25
Irish,Hungarian,0.25
Pashto,Uzbek,0.25
Irish,Udmurt,0.25
Korean,Russian,0.25
Pashto,Udmurt,0.25
Hindi,Mari,0.25
Finnish,Serbo-Croatian,0.25
Hindi,Yukaghir,0.25
Uzbek,Pashto,0.25
Arabic,Dutch,0.25
Greek,Kazakh,0.25
Basque_Central,Portuguese,0.25
Norwegian,Japanese,0.25
Romanian,Basque_Central,0.255
Afrikaans,Arabic,0.255
Arabic,Afrikaans,0.255
Basque_Central,Romanian,0.255
Basque_Western,Slovenian,0.256
Siciliano,Buryat,0.256
Basque_Western,Serbo-Croatian,0.256
Arabic,Marathi,0.256
Basque_Western,Russian,0.256
Tamil,Arabic,0.256
Buryat,Italian,0.256
Buryat,Portuguese,0.256
Marathi,Estonian,0.256
Welsh,Finnish,0.256
Marathi,Hebrew,0.256
Marathi,Arabic,0.256
Slovenian,Basque_Western,0.256
Basque_Western,Polish,0.256
Portuguese,Buryat,0.256
Serbo-Croatian,Basque_Western,0.256
Finnish,Irish,0.256
Basque_Central,Faroese,0.256
Polish,Basque_Western,0.256
Basque_Central,German,0.256
Arabic,Telugu,0.256
Danish,Basque_Central,0.256
Estonian,Marathi,0.256
Russian,Basque_Western,0.256
Italian,Buryat,0.256
Finnish,Welsh,0.256
German,Basque_Central,0.256
Buryat,Siciliano,0.256
Irish,Finnish,0.256
Norwegian,Basque_Central,0.256
Faroese,Basque_Central,0.256
Hebrew,Marathi,0.256
Basque_Central,Danish,0.256
Basque_Central,Norwegian,0.256
Arabic,Tamil,0.256
Telugu,Arabic,0.256
Slovenian,Turkish,0.257
Slovenian,Kazakh,0.257
Slovenian,Kirghiz,0.257
Kazakh,Russian,0.257
Kazakh,Polish,0.257
Telugu,Evenki,0.257
Turkish,Polish,0.257
Turkish,Slovenian,0.257
Lak,Afrikaans,0.257
Hebrew,Buryat,0.257
Uzbek,Greek_Cypriot,0.257
Hebrew,Udmurt,0.257
Turkish,Serbo-Croatian,0.257
Buryat,Basque_Central,0.257
English,Archi,0.257
Even_1,Tamil,0.257
Even_1,Telugu,0.257
English,Lak,0.257
Uzbek,Greek,0.257
Turkish,Russian,0.257
Finnish,Basque_Western,0.257
Even_2,Telugu,0.257
Kazakh,Slovenian,0.257
English,Udmurt,0.257
Telugu,Yakut,0.257
Telugu,Even_2,0.257
Telugu,Even_1,0.257
Polish,Kirghiz,0.257
Tamil,Even_1,0.257
Tamil,Even_2,0.257
Tamil,Evenki,0.257
Serbo-Croatian,Turkish,0.257
Serbo-Croatian,Kirghiz,0.257
Serbo-Croatian,Kazakh,0.257
Kirghiz,Serbo-Croatian,0.257
Tamil,Yakut,0.257
Udmurt,English,0.257
Polish,Turkish,0.257
Basque_Central,Buryat,0.257
Udmurt,Afrikaans,0.257
Udmurt,Hebrew,0.257
Afrikaans,Udmurt,0.257
Kirghiz,Slovenian,0.257
Kirghiz,Polish,0.257
Kirghiz,Russian,0.257
Estonian,Yukaghir,0.257
Buryat,Hebrew,0.257
Archi,Afrikaans,0.257
Kazakh,Serbo-Croatian,0.257
Greek_Cypriot,Uzbek,0.257
Yukaghir,Estonian,0.257
Basque_Western,Finnish,0.257
Yukaghir,Khanty,0.257
Lak,English,0.257
Polish,Kazakh,0.257
Greek,Uzbek,0.257
Afrikaans,Archi,0.257
Khanty,Yukaghir,0.257
Yakut,Telugu,0.257
Yakut,Tamil,0.257
Russian,Kazakh,0.257
Russian,Kirghiz,0.257
Russian,Turkish,0.257
Afrikaans,Lak,0.257
Archi,English,0.257
Evenki,Telugu,0.257
Evenki,Tamil,0.257
Even_2,Tamil,0.257
Marathi,Korean,0.259
Japanese,Hindi,0.259
Korean,Marathi,0.259
Hindi,Japanese,0.259
Korean,Icelandic,0.261
Korean,Cantonese,0.261
Korean,Estonian,0.261
Korean,Mandarin,0.261
Korean,German,0.261
Korean,Welsh,0.261
Korean,Irish,0.261
Estonian,Korean,0.261
Irish,Korean,0.261
Icelandic,Korean,0.261
Welsh,Korean,0.261
Mandarin,Korean,0.261
Cantonese,Korean,0.261
German,Korean,0.261
Malagasy,Hungarian,0.262
Hungarian,Malagasy,0.262
Afrikaans,Finnish,0.263
Tamil,Basque_Central,0.263
Estonian,Telugu,0.263
Estonian,Tamil,0.263
Archi,Pashto,0.263
Telugu,Estonian,0.263
Tamil,Estonian,0.263
Telugu,Basque_Central,0.263
Finnish,English,0.263
Finnish,Afrikaans,0.263
Pashto,Lak,0.263
Pashto,Archi,0.263
Finnish,Arabic,0.263
Wolof,Mandarin,0.263
Greek,Hebrew,0.263
Basque_Central,Telugu,0.263
Arabic,Finnish,0.263
Greek_Cypriot,Hebrew,0.263
Hebrew,Greek,0.263
Hebrew,Greek_Cypriot,0.263
Cantonese,Wolof,0.263
Mandarin,Wolof,0.263
English,Finnish,0.263
Lak,Pashto,0.263
Basque_Central,Tamil,0.263
Wolof,Cantonese,0.263
Arabic,Spanish,0.264
Spanish,Hebrew,0.264
Hebrew,Spanish,0.264
Spanish,Arabic,0.264
Archi,Hungarian,0.265
Calabrese_Northern,Basque_Central,0.265
Marathi,Khanty,0.265
Mari,Basque_Western,0.265
Basque_Central,Calabrese_Northern,0.265
Lak,Hungarian,0.265
Basque_Western,Mari,0.265
Siciliano,Basque_Central,0.265
Khanty,Marathi,0.265
Basque_Central,Italian,0.265
Italian,Basque_Central,0.265
Hungarian,Lak,0.265
Basque_Central,Siciliano,0.265
Hungarian,Archi,0.265
Greek_Cypriot,Hungarian,0.267
Hungarian,Greek_Cypriot,0.267
Greek,Hungarian,0.267
Hungarian,Greek,0.267
Greek,Estonian,0.268
Estonian,Greek_Cypriot,0.268
Greek_Cypriot,Estonian,0.268
Estonian,Greek,0.268
Korean,Romanian,0.269
Korean,Calabrese_Northern,0.269
Portuguese,Japanese,0.269
Romanian,Korean,0.269
Siciliano,Japanese,0.269
Japanese,Siciliano,0.269
Japanese,Italian,0.269
Japanese,Portuguese,0.269
Calabrese_Northern,Korean,0.269
Italian,Japanese,0.269
Yakut,Pashto,0.27
Siciliano,Archi,0.27
Lak,Calabrese_Northern,0.27
Afrikaans,Buryat,0.27
Italian,Archi,0.27
Italian,Lak,0.27
Lak,Italian,0.27
Afrikaans,Yukaghir,0.27
Evenki,Pashto,0.27
Lak,Siciliano,0.27
Arabic,Lak,0.27
Calabrese_Northern,Archi,0.27
Even_1,Pashto,0.27
Buryat,Malagasy,0.27
Calabrese_Northern,Lak,0.27
Buryat,Afrikaans,0.27
Buryat,English,0.27
Archi,Arabic,0.27
Arabic,Archi,0.27
Finnish,Hebrew,0.27
Udmurt,Serbo-Croatian,0.27
Udmurt,Slovenian,0.27
Udmurt,Polish,0.27
Udmurt,Russian,0.27
English,Yukaghir,0.27
Yukaghir,English,0.27
Yukaghir,Afrikaans,0.27
English,Buryat,0.27
Even_2,Pashto,0.27
Finnish,Marathi,0.27
Hebrew,Finnish,0.27
Archi,Italian,0.27
Lak,Arabic,0.27
Malagasy,Buryat,0.27
Siciliano,Lak,0.27
Pashto,Evenki,0.27
Pashto,Yakut,0.27
Marathi,Finnish,0.27
Archi,Calabrese_Northern,0.27
Polish,Udmurt,0.27
Archi,Siciliano,0.27
Pashto,Even_1,0.27
Russian,Udmurt,0.27
Pashto,Even_2,0.27
Serbo-Croatian,Udmurt,0.27
Slovenian,Udmurt,0.27
Basque_Western,Portuguese,0.271
